GRB,transit,seed,ra_max,dec_max,max_sigma,region_size_deg,trials_factor,p_pre,p_post,sigma_post
GRB220511571,transit_2,GRB220511571_transit_2FINAL_C0_negSig,287.4462890625,17.739364151714724,-0.09098036504829331,0.15,1.0,0.5362459036182128,0.5362459036182128,-0.09098036504829345
GRB220617772,transit_1,GRB220617772_transit_1FINAL_C0_negSig,156.84082031249997,15.48149190712057,-0.6692163578913893,0.15,1.0,0.7483212635043186,0.7483212635043186,-0.6692163578913893
GRB220617772,transit_2,GRB220617772_transit_2FINAL_C0_negSig,157.060546875,15.5202018641193,0.07372936043058954,0.15,1.0,0.4706128680586532,0.4706128680586532,0.07372936043058949
GRB221120895,transit_1,GRB221120895_transit_1FINAL_C0_negSig,41.43072289156627,43.2078210843083,-1.4248273729849037,0.15,1.0,0.9228964461686884,0.9228964461686884,-1.424827372984904
GRB221120895,transit_2,GRB221120895_transit_2FINAL_C0_negSig,41.423541247484906,43.307358437547414,-2.565222514596024,0.15,1.0,0.994844517129064,0.994844517129064,-2.5652225145960275
GRB230228244,transit_1,GRB230228244_transit_1FINAL_C0_negSig,18.269628099173552,44.59799149300626,-5.266243720059584,0.15,1.0,0.9999999303782994,0.9999999303782994,-5.266243719979454
GRB230228244,transit_2,GRB230228244_transit_2FINAL_C0_negSig,18.45557851239669,44.59799149300626,0.01660208987007247,0.15,1.0,0.4933770286567911,0.4933770286567911,0.01660208987007233
GRB230512269,transit_1,GRB230512269_transit_1FINAL_C0_negSig,295.2685546875,38.20591954783579,-0.01187162927230259,0.3,4.0,0.5047359836089441,0.9398345594421461,-1.5533862697505354
GRB230512269,transit_2,GRB230512269_transit_2FINAL_C0_negSig,295.2685546875,38.39604995765771,-0.02731040173073305,0.3,4.0,0.5108939197087017,0.9427715152660965,-1.5784730728419942
GRB230812790,transit_1,GRB230812790_transit_1FINAL_C0_negSig,249.21926910299004,47.79862362174846,0.020221814997642296,0.15,1.0,0.491933212795591,0.491933212795591,0.02022181499764225
GRB230812790,transit_2,GRB230812790_transit_2FINAL_C0_negSig,249.24225663716814,47.749650829136584,0.8498756355469709,0.15,1.0,0.19769711638825127,0.19769711638825127,0.8498756355469711
